FrameIndex,Block,Trial,Time,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftGazeDirX,LeftGazeDirY,LeftGazeDirZ,LeftConf,RightGazeDirX,RightGazeDirY,RightGazeDirZ,RightConf,GazeRawX,GazeRawY,GazeCorrX,GazeCorrY,IsBlink
117,0,1,50.3180,-0.0213,1.4303,0.1487,-0.0200,-0.0323,-0.0098,0.9992,-0.1076,-0.0577,0.9925,0.998,-0.1613,-0.0559,0.9853,0.998,-0.0326,-0.0447,-0.5279,-0.0352,0
118,0,1,50.3294,-0.0178,1.4304,0.1452,-0.0206,-0.0331,-0.0108,0.9992,-0.1075,-0.0591,0.9924,0.998,-0.1612,-0.0571,0.9853,0.998,-0.0318,-0.0460,-0.5248,-0.0392,0
119,0,1,50.3446,-0.0145,1.4305,0.1418,-0.0211,-0.0336,-0.0122,0.9991,-0.1101,-0.0568,0.9923,0.998,-0.1638,-0.0544,0.9850,0.998,-0.0324,-0.0455,-0.5252,-0.0413,0
120,0,1,50.3514,-0.0112,1.4305,0.1382,-0.0218,-0.0342,-0.0133,0.9991,-0.1088,-0.0552,0.9925,0.998,-0.1624,-0.0527,0.9853,0.998,-0.0312,-0.0454,-0.5215,-0.0436,0
121,0,1,50.3624,-0.0078,1.4306,0.1347,-0.0222,-0.0351,-0.0141,0.9990,-0.1104,-0.0539,0.9924,0.998,-0.1640,-0.0512,0.9851,0.998,-0.0310,-0.0452,-0.5193,-0.0450,0
122,0,1,50.3734,-0.0048,1.4302,0.1313,-0.0226,-0.0357,-0.0147,0.9990,-0.1131,-0.0522,0.9922,0.998,-0.1667,-0.0494,0.9848,0.998,-0.0317,-0.0448,-0.5194,-0.0456,0
123,0,1,50.3844,-0.0016,1.4298,0.1279,-0.0223,-0.0369,-0.0149,0.9990,-0.1193,-0.0526,0.9915,0.998,-0.1728,-0.0498,0.9837,0.998,-0.0335,-0.0449,-0.5211,-0.0460,0
124,0,1,50.3960,0.0017,1.4297,0.1245,-0.0226,-0.0378,-0.0156,0.9989,-0.1232,-0.0512,0.9911,0.998,-0.1767,-0.0482,0.9831,0.998,-0.0345,-0.0446,-0.5213,-0.0468,0
125,0,1,50.4067,0.0047,1.4292,0.1212,-0.0222,-0.0387,-0.0157,0.9989,-0.1269,-0.0528,0.9905,0.998,-0.1804,-0.0498,0.9823,0.998,-0.0354,-0.0450,-0.5214,-0.0474,0
126,0,1,50.4186,0.0072,1.4289,0.1183,-0.0203,-0.0397,-0.0160,0.9989,-0.1310,-0.0603,0.9895,0.998,-0.1844,-0.0572,0.9812,0.998,-0.0363,-0.0467,-0.5219,-0.0497,0
127,0,1,50.4292,0.0101,1.4287,0.1151,-0.0196,-0.0406,-0.0163,0.9988,-0.1009,-0.1246,0.9871,0.998,-0.1545,-0.1218,0.9805,0.998,-0.0205,-0.0754,-0.4903,-0.0910,0
128,0,1,50.4443,0.0130,1.4284,0.1120,-0.0191,-0.0416,-0.0169,0.9988,-0.1057,-0.1527,0.9826,0.998,-0.1592,-0.1498,0.9758,0.998,-0.0216,-0.0883,-0.4922,-0.1104,0
129,0,1,50.4549,0.0153,1.4281,0.1088,-0.0171,-0.0427,-0.0174,0.9988,-0.1103,-0.1603,0.9809,0.998,-0.1638,-0.1573,0.9739,0.998,-0.0227,-0.0902,-0.4922,-0.1132,0
130,0,1,50.4622,0.0179,1.4278,0.1058,-0.0164,-0.0438,-0.0178,0.9987,-0.1145,-0.1667,0.9793,0.998,-0.1681,-0.1636,0.9721,0.998,-0.0236,-0.0926,-0.4920,-0.1171,0
131,0,1,50.4733,0.0204,1.4276,0.1030,-0.0167,-0.0452,-0.0180,0.9987,-0.1201,-0.1654,0.9789,0.998,-0.1736,-0.1622,0.9714,0.998,-0.0250,-0.0923,-0.4921,-0.1170,0
132,0,1,50.4844,0.0230,1.4273,0.1000,-0.0164,-0.0464,-0.0183,0.9986,-0.1122,-0.1672,0.9795,0.998,-0.1657,-0.1641,0.9724,0.998,-0.0199,-0.0927,-0.4793,-0.1170,0
133,0,1,50.4957,0.0253,1.4272,0.0971,-0.0180,-0.0482,-0.0180,0.9985,-0.1190,-0.1607,0.9798,0.998,-0.1725,-0.1577,0.9723,0.998,-0.0216,-0.0913,-0.4792,-0.1146,0
134,0,1,50.5069,0.0277,1.4270,0.0941,-0.0186,-0.0498,-0.0178,0.9984,-0.1249,-0.1583,0.9795,0.998,-0.1783,-0.1554,0.9716,0.998,-0.0230,-0.0907,-0.4791,-0.1135,0
135,0,1,50.5187,0.0302,1.4269,0.0911,-0.0186,-0.0514,-0.0178,0.9983,-0.1399,-0.1510,0.9786,0.998,-0.1932,-0.1480,0.9699,0.998,-0.0288,-0.0875,-0.4874,-0.1093,0
136,0,1,50.5290,0.0326,1.4267,0.0882,-0.0187,-0.0527,-0.0180,0.9983,-0.1453,-0.1506,0.9779,0.998,-0.1985,-0.1476,0.9689,0.998,-0.0301,-0.0875,-0.4874,-0.1094,0
137,0,1,50.5402,0.0348,1.4265,0.0853,-0.0190,-0.0544,-0.0182,0.9982,-0.1528,-0.1492,0.9769,0.998,-0.2060,-0.1460,0.9676,0.998,-0.0321,-0.0872,-0.4884,-0.1095,0
138,0,1,50.5518,0.0364,1.4264,0.0824,-0.0190,-0.0562,-0.0194,0.9981,-0.1597,-0.1485,0.9759,0.998,-0.2128,-0.1452,0.9662,0.998,-0.0336,-0.0871,-0.4879,-0.1113,0
139,0,1,50.5670,0.0387,1.4262,0.0795,-0.0191,-0.0576,-0.0198,0.9980,-0.1647,-0.1452,0.9756,0.998,-0.2177,-0.1418,0.9657,0.998,-0.0346,-0.0857,-0.4869,-0.1098,0
140,0,1,50.5739,0.0409,1.4261,0.0766,-0.0192,-0.0591,-0.0201,0.9979,-0.1705,-0.1446,0.9747,0.998,-0.2235,-0.1411,0.9644,0.998,-0.0360,-0.0856,-0.4870,-0.1101,0
141,0,1,50.5851,0.0421,1.4256,0.0744,-0.0209,-0.0607,-0.0224,0.9977,-0.1782,-0.1370,0.9744,0.998,-0.2311,-0.1331,0.9638,0.998,-0.0379,-0.0840,-0.4881,-0.1125,0
142,0,1,50.5997,0.0436,1.4254,0.0717,-0.0212,-0.0620,-0.0234,0.9976,-0.1815,-0.1419,0.9731,0.998,-0.2344,-0.1379,0.9623,0.998,-0.0381,-0.0867,-0.4861,-0.1181,0
143,0,1,50.6068,0.0451,1.4249,0.0690,-0.0211,-0.0632,-0.0245,0.9975,-0.1870,-0.1415,0.9721,0.998,-0.2398,-0.1372,0.9611,0.998,-0.0394,-0.0867,-0.4866,-0.1202,0
144,0,1,50.6184,0.0467,1.4246,0.0663,-0.0210,-0.0646,-0.0254,0.9974,-0.1891,-0.1430,0.9715,0.998,-0.2418,-0.1386,0.9604,0.998,-0.0390,-0.0874,-0.4830,-0.1224,0
145,0,1,50.6296,0.0480,1.4240,0.0638,-0.0202,-0.0658,-0.0262,0.9973,-0.1946,-0.1447,0.9702,0.998,-0.2472,-0.1401,0.9588,0.998,-0.0404,-0.0876,-0.4833,-0.1239,0
146,0,1,50.6407,0.0489,1.4230,0.0614,-0.0176,-0.0674,-0.0255,0.9972,-0.2004,-0.1549,0.9674,0.998,-0.2530,-0.1504,0.9557,0.998,-0.0418,-0.0900,-0.4826,-0.1248,0
147,0,1,50.6514,0.0501,1.4222,0.0590,-0.0160,-0.0691,-0.0252,0.9972,-0.2016,-0.1576,0.9667,0.998,-0.2542,-0.1532,0.9549,0.998,-0.0408,-0.0898,-0.4770,-0.1227,0
148,0,1,50.6625,0.0509,1.4208,0.0566,-0.0125,-0.0709,-0.0237,0.9971,-0.2076,-0.1714,0.9631,0.998,-0.2601,-0.1673,0.9510,0.998,-0.0423,-0.0931,-0.4757,-0.1232,0
149,0,1,50.6770,0.0515,1.4192,0.0543,-0.0056,-0.0732,-0.0212,0.9971,-0.2148,-0.1986,0.9562,0.998,-0.2673,-0.1949,0.9437,0.998,-0.0442,-0.0997,-0.4728,-0.1253,0
150,0,1,50.6845,0.0521,1.4176,0.0520,-0.0005,-0.0749,-0.0202,0.9970,-0.2208,-0.2183,0.9506,0.998,-0.2732,-0.2147,0.9377,0.998,-0.0457,-0.1045,-0.4707,-0.1285,0
151,0,1,50.6959,0.0525,1.4158,0.0498,0.0076,-0.0767,-0.0190,0.9968,-0.2397,-0.2781,0.9302,0.998,-0.2919,-0.2745,0.9162,0.998,-0.0545,-0.1270,-0.4799,-0.1566,0
152,0,1,50.7067,0.0528,1.4138,0.0477,0.0161,-0.0782,-0.0185,0.9966,-0.2893,-0.3672,0.8840,0.998,-0.3407,-0.3627,0.8674,0.998,-0.0817,-0.1684,-0.5233,-0.2206,0
153,0,1,50.7183,0.0526,1.4111,0.0459,0.0286,-0.0794,-0.0179,0.9963,-0.2915,-0.4129,0.8629,0.998,-0.3427,-0.4081,0.8462,0.998,-0.0833,-0.1816,-0.5093,-0.2325,0
154,0,1,50.7292,0.0524,1.4083,0.0443,0.0408,-0.0808,-0.0165,0.9958,-0.3074,-0.5220,0.7956,0.998,-0.3582,-0.5164,0.7778,0.998,-0.0987,-0.2390,-0.5094,-0.3072,0
155,0,1,50.7403,0.0522,1.4060,0.0426,0.0514,-0.0821,-0.0152,0.9952,-0.3071,-0.5576,0.7712,0.998,-0.3578,-0.5519,0.7532,0.998,-0.1003,-0.2519,-0.4902,-0.3127,0
156,0,1,50.7548,0.0520,1.4036,0.0411,0.0613,-0.0836,-0.0140,0.9945,-0.3072,-0.5896,0.7470,0.998,-0.3578,-0.5837,0.7289,0.998,-0.1020,-0.2641,-0.4715,-0.3169,0
157,0,1,50.7627,0.0516,1.4013,0.0397,0.0716,-0.0851,-0.0122,0.9937,-0.3104,-0.7203,0.6203,0.998,-0.3604,-0.7132,0.6012,0.998,-0.1261,-0.3745,-0.4530,-0.4402,0
158,0,1,50.7738,0.0514,1.3989,0.0381,0.0807,-0.0867,-0.0108,0.9929,-0.3078,-0.7447,0.5922,0.998,-0.3578,-0.7374,0.5729,0.998,-0.1283,-0.3892,-0.4296,-0.4388,0
159,0,1,50.7887,0.0506,1.3966,0.0370,0.0921,-0.0883,-0.0071,0.9918,-0.2980,-0.7753,0.5568,0.998,-0.3480,-0.7683,0.5372,0.998,-0.1292,-0.4086,-0.3988,-0.4301,0
160,0,1,50.7969,0.0498,1.3945,0.0358,0.1021,-0.0895,-0.0045,0.9907,-0.2549,-0.8770,0.4072,0.998,-0.3049,-0.8699,0.3878,0.998,-0.1402,-0.5723,-0.3301,-0.5370,0
161,0,1,50.8072,0.0490,1.3939,0.0344,0.1157,-0.0912,-0.0017,0.9891,-0.2424,-0.9016,0.3583,0.998,-0.2923,-0.8943,0.3388,0.998,-0.1427,-0.6069,-0.2913,-0.5228,0
162,0,1,50.8191,0.0484,1.3881,0.0319,0.1161,-0.0930,-0.0004,0.9889,-0.2109,-0.9277,0.3081,0.998,-0.2609,-0.9212,0.2885,0.998,-0.1360,-0.6896,-0.2560,-0.5560,0
163,0,1,50.8295,0.0477,1.3853,0.0303,0.1246,-0.0945,0.0015,0.9877,-0.2023,-0.9396,0.2762,0.998,-0.2523,-0.9331,0.2564,0.998,-0.1378,-0.7168,-0.2323,-0.5453,0
164,0,1,50.8411,0.0461,1.3861,0.0313,0.1345,-0.0958,0.0028,0.9863,-0.1687,-0.9609,0.2195,0.998,-0.2188,-0.9551,0.1998,0.998,-0.1258,-0.7947,-0.1816,-0.5426,0
165,0,1,50.8516,0.0450,1.3850,0.0308,0.1383,-0.0972,0.0033,0.9856,-0.1667,-0.9646,0.2042,0.998,-0.2167,-0.9587,0.1843,0.998,-0.1277,-0.8097,-0.1716,-0.5391,0
166,0,1,50.8624,0.0439,1.3831,0.0302,0.1449,-0.0985,0.0046,0.9845,-0.1324,-0.9862,0.0995,0.998,-0.1824,-0.9800,0.0795,0.998,-0.1398,-1.0383,-0.1170,-0.6007,0
167,0,1,50.8736,0.0427,1.3810,0.0300,0.1479,-0.0997,0.0046,0.9840,-0.1280,-0.9885,0.0802,0.998,-0.1778,-0.9822,0.0600,0.998,-0.1422,-1.0794,-0.1042,-0.6049,0
168,0,1,50.8851,0.0416,1.3801,0.0295,0.1476,-0.1002,0.0049,0.9840,-0.1276,-0.9885,0.0813,0.998,-0.1773,-0.9823,0.0609,0.998,-0.1419,-1.0778,-0.1049,-0.6041,0
169,0,1,50.8999,0.0405,1.3785,0.0285,0.1503,-0.1012,0.0061,0.9834,-0.1175,-0.9909,0.0661,0.998,-0.1672,-0.9849,0.0456,0.998,-0.1385,-1.1128,-0.0923,-0.6004,0
170,0,1,50.9110,0.0394,1.3769,0.0276,0.1540,-0.1023,0.0074,0.9827,-0.1117,-0.9926,0.0470,0.998,-0.1613,-0.9866,0.0262,0.998,-0.1421,-1.1530,-0.0817,-0.5986,0
171,0,1,50.9185,0.0384,1.3769,0.0272,0.1538,-0.1034,0.0084,0.9826,-0.1097,-0.9928,0.0474,0.998,-0.1592,-0.9869,0.0264,0.998,-0.1412,-1.1526,-0.0819,-0.5959,0
172,0,1,50.9292,0.0373,1.3771,0.0270,0.1527,-0.1039,0.0092,0.9828,-0.1083,-0.9927,0.0522,0.998,-0.1578,-0.9870,0.0310,0.998,-0.1395,-1.1447,-0.0849,-0.5942,0
173,0,1,50.9403,0.0364,1.3772,0.0270,0.1510,-0.1043,0.0100,0.9830,-0.1075,-0.9924,0.0590,0.998,-0.1570,-0.9869,0.0376,0.998,-0.1376,-1.1336,-0.0892,-0.5932,0
174,0,1,50.9514,0.0356,1.3772,0.0269,0.1489,-0.1046,0.0109,0.9833,-0.0936,-0.9935,0.0648,0.998,-0.1431,-0.9888,0.0433,0.998,-0.1216,-1.1381,-0.0844,-0.5885,0
175,0,1,50.9624,0.0347,1.3769,0.0268,0.1484,-0.1049,0.0116,0.9833,-0.0922,-0.9935,0.0668,0.998,-0.1416,-0.9889,0.0452,0.998,-0.1205,-1.1352,-0.0855,-0.5868,0
176,0,1,50.9739,0.0338,1.3766,0.0265,0.1494,-0.1057,0.0125,0.9830,-0.0879,-0.9943,0.0605,0.998,-0.1373,-0.9898,0.0387,0.998,-0.1199,-1.1514,-0.0814,-0.5855,0
177,0,1,50.9850,0.0329,1.3758,0.0257,0.1456,-0.1034,0.0120,0.9838,-0.0898,-0.9930,0.0763,0.998,-0.1394,-0.9887,0.0549,0.998,-0.1167,-1.1248,-0.0917,-0.5886,0
178,0,1,50.9969,0.0320,1.3754,0.0251,0.1460,-0.1030,0.0123,0.9838,-0.0877,-0.9933,0.0754,0.998,-0.1373,-0.9891,0.0541,0.998,-0.1155,-1.1267,-0.0909,-0.5867,0
179,0,1,51.0112,0.0311,1.3751,0.0244,0.1470,-0.1027,0.0127,0.9837,-0.0838,-0.9942,0.0668,0.998,-0.1335,-0.9900,0.0455,0.998,-0.1160,-1.1508,-0.0864,-0.5893,0
180,0,1,51.0184,0.0302,1.3747,0.0235,0.1497,-0.1021,0.0128,0.9834,-0.0812,-0.9940,0.0728,0.998,-0.1309,-0.9900,0.0516,0.998,-0.1080,-1.1153,-0.0840,-0.5690,0
181,0,1,51.0294,0.0294,1.3744,0.0230,0.1513,-0.1019,0.0132,0.9831,-0.0780,-0.9947,0.0664,0.998,-0.1277,-0.9908,0.0453,0.998,-0.1072,-1.1272,-0.0799,-0.5665,0
182,0,1,51.0409,0.0286,1.3740,0.0224,0.1536,-0.1014,0.0136,0.9828,-0.0760,-0.9951,0.0627,0.998,-0.1258,-0.9912,0.0417,0.998,-0.1062,-1.1251,-0.0770,-0.5589,0
183,0,1,51.0524,0.0279,1.3737,0.0218,0.1555,-0.1009,0.0143,0.9826,-0.0710,-0.9959,0.0557,0.998,-0.1208,-0.9921,0.0348,0.998,-0.1045,-1.1376,-0.0724,-0.5542,0
184,0,1,51.0696,0.0273,1.3736,0.0213,0.1575,-0.1005,0.0155,0.9823,-0.0679,-0.9964,0.0513,0.998,-0.1177,-0.9926,0.0304,0.998,-0.1044,-1.1403,-0.0707,-0.5476,0
185,0,1,51.0750,0.0266,1.3735,0.0208,0.1592,-0.1000,0.0166,0.9820,-0.0619,-0.9970,0.0455,0.998,-0.1117,-0.9934,0.0246,0.998,-0.1018,-1.1514,-0.0668,-0.5420,0
186,0,1,51.0848,0.0259,1.3733,0.0202,0.1605,-0.0994,0.0177,0.9819,-0.0430,-0.9983,0.0399,0.998,-0.0929,-0.9955,0.0191,0.998,-0.0832,-1.1740,-0.0545,-0.5324,0
187,0,1,51.0960,0.0251,1.3730,0.0196,0.1614,-0.0988,0.0184,0.9818,-0.0386,-0.9986,0.0372,0.998,-0.0886,-0.9959,0.0165,0.998,-0.0807,-1.1797,-0.0527,-0.5287,0
188,0,1,51.1068,0.0243,1.3727,0.0187,0.1620,-0.0978,0.0187,0.9818,-0.0316,-0.9992,0.0249,0.998,-0.0816,-0.9967,0.0043,0.998,-0.0784,-1.2245,-0.0460,-0.5348,0
189,0,1,51.1216,0.0236,1.3726,0.0179,0.1629,-0.0972,0.0192,0.9816,-0.0284,-0.9994,0.0217,0.998,-0.0784,-0.9969,0.0013,0.998,-0.0766,-1.2311,-0.0441,-0.5321,0
190,0,1,51.1294,0.0231,1.3724,0.0171,0.1639,-0.0967,0.0195,0.9815,-0.0255,-0.9995,0.0183,0.998,-0.0756,-0.9971,-0.0021,0.998,-0.0751,-1.2382,-0.0420,-0.5296,0
191,0,1,51.1404,0.0225,1.3722,0.0162,0.1643,-0.0964,0.0200,0.9815,-0.0255,-0.9993,0.0288,0.998,-0.0756,-0.9971,0.0084,0.998,-0.0714,-1.1967,-0.0460,-0.5178,0
192,0,1,51.1514,0.0220,1.3721,0.0155,0.1649,-0.0960,0.0206,0.9814,-0.0223,-0.9994,0.0270,0.998,-0.0725,-0.9973,0.0067,0.998,-0.0695,-1.2005,-0.0449,-0.5150,0
193,0,1,51.1624,0.0214,1.3720,0.0147,0.1657,-0.0956,0.0211,0.9813,-0.0188,-0.9995,0.0266,0.998,-0.0690,-0.9976,0.0064,0.998,-0.0662,-1.1980,-0.0437,-0.5100,0
194,0,1,51.1738,0.0210,1.3720,0.0140,0.1647,-0.0958,0.0215,0.9814,-0.0173,-0.9994,0.0290,0.998,-0.0674,-0.9977,0.0087,0.998,-0.0648,-1.1976,-0.0448,-0.5108,0
195,0,1,51.1851,0.0205,1.3723,0.0133,0.1647,-0.0958,0.0218,0.9814,-0.0156,-0.9995,0.0279,0.998,-0.0657,-0.9978,0.0075,0.998,-0.0640,-1.2032,-0.0442,-0.5111,0
196,0,1,51.1961,0.0202,1.3728,0.0128,0.1650,-0.0959,0.0223,0.9814,-0.0152,-0.9992,0.0365,0.998,-0.0653,-0.9977,0.0161,0.998,-0.0609,-1.1709,-0.0471,-0.5014,0
197,0,1,51.2078,0.0200,1.3733,0.0124,0.1651,-0.0961,0.0228,0.9813,-0.0137,-0.9993,0.0362,0.998,-0.0638,-0.9978,0.0158,0.998,-0.0601,-1.1716,-0.0468,-0.5000,0
198,0,1,51.2232,0.0196,1.3733,0.0117,0.1646,-0.0960,0.0226,0.9814,-0.0145,-0.9992,0.0381,0.998,-0.0646,-0.9978,0.0176,0.998,-0.0602,-1.1682,-0.0479,-0.5008,0
199,0,1,51.2297,0.0193,1.3733,0.0111,0.1640,-0.0960,0.0225,0.9815,-0.0162,-0.9991,0.0401,0.998,-0.0663,-0.9976,0.0197,0.998,-0.0617,-1.1645,-0.0498,-0.5023,0
200,0,1,51.2406,0.0189,1.3736,0.0106,0.1633,-0.0957,0.0223,0.9817,-0.0173,-0.9989,0.0427,0.998,-0.0674,-0.9975,0.0224,0.998,-0.0619,-1.1598,-0.0514,-0.5033,0
201,0,1,51.2518,0.0188,1.3741,0.0102,0.1623,-0.0956,0.0226,0.9818,-0.0170,-0.9988,0.0469,0.998,-0.0671,-0.9974,0.0265,0.998,-0.0610,-1.1527,-0.0538,-0.5031,0
202,0,1,51.2626,0.0186,1.3746,0.0097,0.1615,-0.0957,0.0232,0.9819,-0.0153,-0.9986,0.0504,0.998,-0.0655,-0.9974,0.0300,0.998,-0.0597,-1.1471,-0.0557,-0.5017,0
203,0,1,51.2744,0.0185,1.3752,0.0094,0.1609,-0.0957,0.0238,0.9820,-0.0222,-0.9983,0.0538,0.998,-0.0723,-0.9968,0.0333,0.998,-0.0685,-1.1350,-0.0632,-0.5034,0
204,0,1,51.2852,0.0184,1.3758,0.0091,0.1600,-0.0956,0.0242,0.9822,-0.0203,-0.9983,0.0548,0.998,-0.0704,-0.9969,0.0343,0.998,-0.0673,-1.1392,-0.0639,-0.5052,0
205,0,1,51.2963,0.0182,1.3763,0.0088,0.1584,-0.0950,0.0240,0.9825,-0.0217,-0.9979,0.0617,0.998,-0.0718,-0.9966,0.0414,0.998,-0.0669,-1.1260,-0.0680,-0.5059,0
206,0,1,51.3074,0.0181,1.3771,0.0088,0.1554,-0.0944,0.0234,0.9831,-0.0248,-0.9970,0.0729,0.998,-0.0750,-0.9958,0.0527,0.998,-0.0669,-1.1087,-0.0748,-0.5099,0
207,0,2,51.3186,0.0180,1.3779,0.0089,0.1523,-0.0939,0.0231,0.9836,-0.0259,-0.9948,0.0987,0.998,-0.0762,-0.9940,0.0786,0.998,-0.0595,-1.0499,-0.0842,-0.4993,0
208,0,2,51.3343,0.0180,1.3790,0.0091,0.1493,-0.0935,0.0230,0.9841,-0.0279,-0.9935,0.1106,0.998,-0.0782,-0.9928,0.0906,0.998,-0.0590,-1.0325,-0.0912,-0.5014,0
209,0,2,51.3407,0.0182,1.3804,0.0098,0.1437,-0.0930,0.0232,0.9850,-0.0308,-0.9906,0.1331,0.998,-0.0811,-0.9903,0.1131,0.998,-0.0578,-1.0010,-0.1046,-0.5043,0
210,0,2,51.3519,0.0183,1.3818,0.0103,0.1385,-0.0928,0.0232,0.9857,-0.0266,-0.9856,0.1670,0.998,-0.0770,-0.9861,0.1471,0.998,-0.0447,-0.9436,-0.1140,-0.4914,0
211,0,2,51.3628,0.0183,1.3832,0.0108,0.1345,-0.0922,0.0233,0.9863,-0.0286,-0.9827,0.1831,0.998,-0.0790,-0.9834,0.1634,0.998,-0.0440,-0.9239,-0.1236,-0.4935,0
212,0,2,51.3779,0.0184,1.3849,0.0118,0.1268,-0.0916,0.0222,0.9874,-0.0379,-0.9759,0.2147,0.998,-0.0884,-0.9768,0.1951,0.998,-0.0455,-0.8833,-0.1428,-0.4994,0
213,0,2,51.3850,0.0186,1.3867,0.0128,0.1204,-0.0912,0.0214,0.9883,-0.0444,-0.9700,0.2390,0.998,-0.0950,-0.9710,0.2196,0.998,-0.0462,-0.8560,-0.1582,-0.5054,0
214,0,2,51.3964,0.0187,1.3883,0.0135,0.1158,-0.0907,0.0211,0.9889,-0.1317,-0.8841,0.4483,0.998,-0.1822,-0.8847,0.4290,0.998,-0.0661,-0.5192,-0.2552,-0.3669,0
215,0,2,51.4077,0.0193,1.3911,0.0153,0.1032,-0.0897,0.0189,0.9904,-0.1440,-0.8590,0.4914,0.998,-0.1947,-0.8596,0.4724,0.998,-0.0666,-0.4931,-0.2829,-0.3735,0
216,0,2,51.4188,0.0196,1.3932,0.0164,0.0955,-0.0890,0.0181,0.9913,-0.1491,-0.8428,0.5172,0.998,-0.1999,-0.8436,0.4984,0.998,-0.0662,-0.4780,-0.2995,-0.3755,0
217,0,2,51.4295,0.0201,1.3955,0.0177,0.0869,-0.0882,0.0170,0.9922,-0.2076,-0.6092,0.7654,0.998,-0.2588,-0.6109,0.7482,0.998,-0.0566,-0.2361,-0.3731,-0.1787,0
218,0,2,51.4443,0.0206,1.3979,0.0191,0.0776,-0.0873,0.0159,0.9930,-0.2107,-0.5788,0.7878,0.998,-0.2621,-0.5806,0.7709,0.998,-0.0561,-0.2253,-0.3872,-0.1753,0
219,0,2,51.4520,0.0209,1.4001,0.0204,0.0703,-0.0867,0.0151,0.9936,-0.2278,-0.4765,0.8492,0.998,-0.2793,-0.4782,0.8326,0.998,-0.0563,-0.1679,-0.4138,-0.1182,0
220,0,2,51.4629,0.0215,1.4022,0.0222,0.0603,-0.0856,0.0137,0.9944,-0.2300,-0.3435,0.9105,0.998,-0.2818,-0.3453,0.8952,0.998,-0.0498,-0.1053,-0.4306,-0.0473,0
221,0,2,51.4739,0.0220,1.4042,0.0242,0.0527,-0.0854,0.0128,0.9949,-0.2318,-0.3147,0.9204,0.998,-0.2836,-0.3165,0.9052,0.998,-0.0498,-0.0980,-0.4367,-0.0420,0
222,0,2,51.4854,0.0225,1.4064,0.0259,0.0454,-0.0846,0.0120,0.9953,-0.2177,-0.2106,0.9530,0.998,-0.2698,-0.2124,0.9392,0.998,-0.0396,-0.0544,-0.4328,0.0130,0
223,0,2,51.4964,0.0231,1.4086,0.0278,0.0379,-0.0843,0.0109,0.9957,-0.2185,-0.1810,0.9589,0.998,-0.2706,-0.1828,0.9452,0.998,-0.0395,-0.0475,-0.4358,0.0183,0
224,0,2,51.5074,0.0236,1.4107,0.0305,0.0302,-0.0843,0.0105,0.9959,-0.2197,-0.1507,0.9639,0.998,-0.2718,-0.1525,0.9502,0.998,-0.0395,-0.0405,-0.4380,0.0249,0
225,0,2,51.5191,0.0243,1.4127,0.0329,0.0229,-0.0844,0.0104,0.9961,-0.2209,-0.0636,0.9732,0.998,-0.2731,-0.0653,0.9598,0.998,-0.0385,-0.0072,-0.4398,0.0682,0
226,0,2,51.5333,0.0251,1.4139,0.0357,0.0134,-0.0845,0.0098,0.9963,-0.2223,-0.0255,0.9747,0.998,-0.2745,-0.0272,0.9612,0.998,-0.0387,0.0015,-0.4389,0.0764,0
227,0,2,51.5450,0.0258,1.4157,0.0381,0.0054,-0.0842,0.0091,0.9964,-0.2216,0.0064,0.9751,0.998,-0.2739,0.0047,0.9618,0.998,-0.0385,0.0087,-0.4373,0.0828,0
228,0,2,51.5517,0.0267,1.4187,0.0409,0.0045,-0.0843,0.0092,0.9964,-0.2218,0.0101,0.9750,0.998,-0.2740,0.0083,0.9617,0.998,-0.0385,0.0095,-0.4370,0.0840,0
229,0,2,51.5629,0.0276,1.4199,0.0438,-0.0015,-0.0843,0.0092,0.9964,-0.2220,0.0223,0.9748,0.998,-0.2742,0.0204,0.9614,0.998,-0.0385,0.0097,-0.4349,0.0823,0
230,0,2,51.5741,0.0285,1.4206,0.0470,-0.0103,-0.0843,0.0085,0.9963,-0.2303,0.0170,0.9730,0.998,-0.2824,0.0148,0.9592,0.998,-0.0426,-0.0006,-0.4404,0.0649,0
231,0,2,51.5853,0.0292,1.4249,0.0503,-0.0108,-0.0838,0.0089,0.9964,-0.2281,0.0190,0.9734,0.998,-0.2803,0.0168,0.9598,0.998,-0.0421,-0.0001,-0.4400,0.0660,0
232,0,2,51.5966,0.0304,1.4258,0.0536,-0.0219,-0.0843,0.0080,0.9962,-0.2328,0.0234,0.9722,0.998,-0.2849,0.0210,0.9583,0.998,-0.0439,-0.0082,-0.4400,0.0505,0
233,0,2,51.6078,0.0313,1.4269,0.0570,-0.0304,-0.0844,0.0079,0.9959,-0.2341,0.0560,0.9706,0.998,-0.2862,0.0535,0.9567,0.998,-0.0443,-0.0010,-0.4363,0.0575,0
234,0,2,51.6195,0.0322,1.4282,0.0606,-0.0360,-0.0847,0.0071,0.9957,-0.2364,0.0434,0.9707,0.998,-0.2884,0.0408,0.9566,0.998,-0.0453,-0.0119,-0.4379,0.0399,0
235,0,2,51.6297,0.0331,1.4298,0.0638,-0.0428,-0.0846,0.0067,0.9955,-0.2367,0.0706,0.9690,0.998,-0.2887,0.0679,0.9550,0.998,-0.0454,-0.0057,-0.4341,0.0454,0
